trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.25, 'e': 0.1572371663136276}",25,0,19.55194618398004,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
186,False,"{'a': 0.25, 'e': 0.1556726303679973}",30,8,32.34952932999961,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.25, 'e': 0.1541236618151314}",20,0,-43.93064267288931,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
188,False,"{'a': 0.25, 'e': 0.15259010575688386}",20,8,14.350962382513382,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.25, 'e': 0.1510718088363708}",25,0,22.375084263807523,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
190,False,"{'a': 0.25, 'e': 0.14956861922263504}",30,0,2.965285572733742,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
191,False,"{'a': 0.25, 'e': 0.14808038659546244}",30,8,13.151283061667783,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
192,False,"{'a': 0.25, 'e': 0.14660696213035015}",20,6,-17.998297126592036,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
193,False,"{'a': 0.25, 'e': 0.14514819848362376}",25,3,18.237796056301658,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.25, 'e': 0.14370394977770293}",20,0,28.027909727447017,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
195,False,"{'a': 0.25, 'e': 0.1422740715865136}",30,16,-18.09517908661791,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
196,False,"{'a': 0.25, 'e': 0.140858420921045}",30,15,1.479649801952275,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
197,False,"{'a': 0.25, 'e': 0.13945685621505094}",20,0,22.299723430135877,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
198,False,"{'a': 0.25, 'e': 0.13806923731089282}",25,0,16.79029625788207,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
199,False,"{'a': 0.25, 'e': 0.13669542544552385}",20,10,17.870344926625492,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.25, 'e': 0.1353352832366127}",20,0,9.916812998597749,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
201,False,"{'a': 0.25, 'e': 0.13398867466880493}",25,0,-22.88767578427973,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
202,False,"{'a': 0.25, 'e': 0.13265546508012172}",20,0,17.437622882895095,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
203,False,"{'a': 0.25, 'e': 0.13133552114849303}",30,18,24.527529006768862,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.25, 'e': 0.1300287108784259}",25,0,32.05217174325292,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
205,False,"{'a': 0.25, 'e': 0.12873490358780423}",20,8,15.9081361173712,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.25, 'e': 0.12745396989482075}",20,9,18.311989184147205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.25, 'e': 0.12618578170503877}",30,0,-17.572616824553332,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
208,False,"{'a': 0.25, 'e': 0.12493021219858241}",25,3,-11.888035255041054,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
209,False,"{'a': 0.25, 'e': 0.12368713581745483}",20,10,19.33877758025418,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.25, 'e': 0.12245642825298189}",20,0,32.848759019939116,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
211,False,"{'a': 0.25, 'e': 0.12123796643338168}",20,9,12.502945460434153,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.25, 'e': 0.12003162851145673}",25,0,14.109164054956045,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
213,False,"{'a': 0.25, 'e': 0.11883729385240964}",25,0,24.268323715611565,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
214,False,"{'a': 0.25, 'e': 0.11765484302177918}",20,0,17.640832575688364,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
215,False,"{'a': 0.25, 'e': 0.11648415777349697}",35,0,12.338824211523658,"{0: 32, 1: 0, 2: 3, 3: 0, 4: 0}",0
216,False,"{'a': 0.25, 'e': 0.11532512103806251}",30,0,22.084315597666333,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
217,False,"{'a': 0.25, 'e': 0.11417761691083649}",25,0,22.768766546953543,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
218,False,"{'a': 0.25, 'e': 0.11304153064044985}",20,8,18.324597903420816,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.25, 'e': 0.11191674861732889}",20,0,26.326181164645984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
220,False,"{'a': 0.25, 'e': 0.11080315836233387}",25,0,0.4728859753517247,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
221,False,"{'a': 0.25, 'e': 0.10970064851551141}",20,0,-24.764817257954657,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
222,False,"{'a': 0.25, 'e': 0.10860910882495797}",20,6,22.729388283786488,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.25, 'e': 0.10752843013579495}",25,8,-39.68895616462103,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
224,False,"{'a': 0.25, 'e': 0.1064585043792528}",20,0,27.251369161898324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
225,False,"{'a': 0.25, 'e': 0.10539922456186433}",25,0,31.091357360940602,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
226,False,"{'a': 0.25, 'e': 0.104350484754765}",30,13,26.65674091125075,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.25, 'e': 0.1033121800831002}",30,0,-8.663044897776745,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
228,False,"{'a': 0.25, 'e': 0.10228420671553744}",25,0,30.36967831430685,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
229,False,"{'a': 0.25, 'e': 0.10126646185388341}",20,0,18.674914028493205,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
230,False,"{'a': 0.25, 'e': 0.1002588437228037}",20,0,0.623037671678125,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
231,False,"{'a': 0.25, 'e': 0.09926125155964564}",20,6,27.105154443238987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.25, 'e': 0.09827358560436156}",25,0,34.59316023681535,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
233,False,"{'a': 0.25, 'e': 0.09729574708953277}",30,13,28.550318806931294,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.25, 'e': 0.09632763823049303}",30,0,-0.36238293965759905,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
235,False,"{'a': 0.25, 'e': 0.09536916221554961}",25,14,17.46022058668322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.25, 'e': 0.09442022319630235}",25,0,38.86317298267715,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
237,False,"{'a': 0.25, 'e': 0.09348072627805847}",30,0,36.58174773458601,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
238,False,"{'a': 0.25, 'e': 0.09255057751034329}",25,0,-31.674780749651674,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
239,False,"{'a': 0.25, 'e': 0.09162968387750484}",20,0,28.964843029611227,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
240,False,"{'a': 0.25, 'e': 0.09071795328941251}",30,0,42.00850917565884,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
241,False,"{'a': 0.25, 'e': 0.08981529457224763}",20,1,11.507002959002188,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.25, 'e': 0.08892161745938634}",20,0,31.802288198855777,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
243,False,"{'a': 0.25, 'e': 0.08803683258237255}",20,15,5.785684955340432,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.25, 'e': 0.0871608514619813}",20,0,1.4477893342354085,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
245,False,"{'a': 0.25, 'e': 0.0862935864993705}",30,8,14.129756185010624,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
246,False,"{'a': 0.25, 'e': 0.08543495096732123}",25,0,35.641021187908535,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
247,False,"{'a': 0.25, 'e': 0.08458485900156469}",35,0,56.02932158229883,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
248,False,"{'a': 0.25, 'e': 0.08374322559219596}",25,1,28.10978142239435,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.25, 'e': 0.08290996657517266}",20,0,19.12442166006456,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
250,False,"{'a': 0.25, 'e': 0.0820849986238988}",25,7,25.23407440334031,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.25, 'e': 0.08126823924089167}",25,0,19.754154754771395,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
252,False,"{'a': 0.25, 'e': 0.08045960674953243}",25,0,19.832486429860698,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
253,False,"{'a': 0.25, 'e': 0.07965902028589801}",30,0,3.52533424833552,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
254,False,"{'a': 0.25, 'e': 0.07886639979067495}",30,0,41.319838017849236,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
255,False,"{'a': 0.25, 'e': 0.07808166600115313}",30,13,26.687035635141527,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.25, 'e': 0.07730474044329974}",20,2,21.50270669130534,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.25, 'e': 0.07653554542391151}",25,0,33.91020728011419,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
258,False,"{'a': 0.25, 'e': 0.07577400402284548}",25,3,30.791073798618037,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.25, 'e': 0.07502004008532698}",25,7,27.713408327533365,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.25, 'e': 0.07427357821433388}",25,0,40.214177117054106,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
261,False,"{'a': 0.25, 'e': 0.0735345437630571}",30,14,26.432701419748167,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.25, 'e': 0.07280286282743559}",25,14,5.568569037555935,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.25, 'e': 0.0720784622387661}",25,7,30.957173282233942,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.25, 'e': 0.07136126955638605}",25,14,17.39551482762268,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.25, 'e': 0.0706512130604296}",20,5,25.480159090625666,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.25, 'e': 0.06994822174465536}",25,11,26.83208976302541,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.25, 'e': 0.06925222530934598}",20,0,19.244806616563697,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
268,False,"{'a': 0.25, 'e': 0.06856315415427791}",20,8,-1.8475908268742942,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
269,False,"{'a': 0.25, 'e': 0.06788093937176144}",25,0,37.418966165958466,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
270,False,"{'a': 0.25, 'e': 0.06720551273974976}",20,0,26.87721111486247,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
271,False,"{'a': 0.25, 'e': 0.06653680671501686}",20,0,32.298672461649026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
272,False,"{'a': 0.25, 'e': 0.06587475442640295}",20,5,19.05017844550058,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.25, 'e': 0.06521928966812753}",25,0,29.88766680648716,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
274,False,"{'a': 0.25, 'e': 0.06457034689316847}",30,0,35.870828087321534,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
275,False,"{'a': 0.25, 'e': 0.06392786120670757}",25,0,33.39947843737503,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
276,False,"{'a': 0.25, 'e': 0.0632917683596407}",20,0,27.18609511413121,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
277,False,"{'a': 0.25, 'e': 0.06266200474215315}",20,0,27.519420557075655,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
278,False,"{'a': 0.25, 'e': 0.06203850737735829}",25,0,17.36464523995408,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
279,False,"{'a': 0.25, 'e': 0.06142121391500013}",20,0,-13.594553808634393,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
280,False,"{'a': 0.25, 'e': 0.060810062625217945}",25,0,26.150919644875422,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
281,False,"{'a': 0.25, 'e': 0.06020499239237355}",20,8,-19.564870962945964,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
282,False,"{'a': 0.25, 'e': 0.05960594270893936}",25,0,32.21413129441302,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
283,False,"{'a': 0.25, 'e': 0.059012853669447835}",30,0,44.81799154382557,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
284,False,"{'a': 0.25, 'e': 0.05842566596450083}",20,14,10.503045754529511,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.25, 'e': 0.05784432087483846}",25,0,39.97699100762088,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
286,False,"{'a': 0.25, 'e': 0.05726876026546735}",35,0,55.93608964490214,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
287,False,"{'a': 0.25, 'e': 0.05669892657984691}",20,0,6.63175106784216,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
288,False,"{'a': 0.25, 'e': 0.056134762834133725}",25,5,30.38187480301577,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.25, 'e': 0.05557621261148306}",20,5,26.258609906401713,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.25, 'e': 0.05502322005640723}",20,0,31.47302245014171,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.25, 'e': 0.05447572986918986}",30,16,-31.092172654983873,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
292,False,"{'a': 0.25, 'e': 0.05393368730035602}",20,6,23.442304961398534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.25, 'e': 0.05339703814519708}",25,0,36.2981199977636,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
294,False,"{'a': 0.25, 'e': 0.05286572873835037}",20,0,31.77404069577527,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
295,False,"{'a': 0.25, 'e': 0.05233970594843238}",20,7,25.169625982394795,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.25, 'e': 0.05181891717272583}",20,0,-14.839338844560107,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
297,False,"{'a': 0.25, 'e': 0.051303310331919115}",20,0,34.980069809262346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
298,False,"{'a': 0.25, 'e': 0.0507928338648985}",20,0,6.406685136940814,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
299,False,"{'a': 0.25, 'e': 0.050287436723591865}",20,0,7.288175155921156,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
300,False,"{'a': 0.25, 'e': 0.049787068367863944}",20,13,14.778339962554849,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.25, 'e': 0.04929167876046214}",20,0,25.39305887659041,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
302,False,"{'a': 0.25, 'e': 0.04880121836201296}",25,0,32.932820707952025,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
303,False,"{'a': 0.25, 'e': 0.04831563812606777}",20,8,19.934061399918978,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.25, 'e': 0.04783488949419836}",30,16,27.166296849505457,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.25, 'e': 0.047358924391140915}",20,0,14.570537770129722,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
306,False,"{'a': 0.25, 'e': 0.046887695219988486}",25,0,38.98743956789604,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
307,False,"{'a': 0.25, 'e': 0.04642115485743125}",20,3,29.71049254819337,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.25, 'e': 0.045959256649044204}",30,0,43.11438932915446,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
309,False,"{'a': 0.25, 'e': 0.04550195440462157}",20,15,8.555118394720896,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.25, 'e': 0.0450492023935578}",30,3,38.453992405474125,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.25, 'e': 0.044600955340274535}",20,0,24.610059801665624,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
312,False,"{'a': 0.25, 'e': 0.04415716841969287}",30,12,32.125265964545,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.25, 'e': 0.04371779725275094}",25,8,30.712302716614705,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.25, 'e': 0.043282797901965896}",30,10,32.77254901849434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.25, 'e': 0.04285212686704019}",20,0,30.26233476369918,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
316,False,"{'a': 0.25, 'e': 0.042425741080511385}",20,9,18.15702882864297,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.25, 'e': 0.04200359790344555}",30,0,-8.114744936333143,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",1
318,False,"{'a': 0.25, 'e': 0.04158565512117317}",20,0,21.618350059825957,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.25, 'e': 0.04117187093906774}",25,4,27.028033834828754,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.25, 'e': 0.04076220397836621}",30,10,22.44716971637994,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.25, 'e': 0.040356613272031154}",20,5,24.098658620340483,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.25, 'e': 0.039955058260653896}",25,0,33.3850088252506,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
323,False,"{'a': 0.25, 'e': 0.039557498788398725}",30,0,21.939180132281734,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
324,False,"{'a': 0.25, 'e': 0.039163895098987066}",25,3,36.975331183687466,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.25, 'e': 0.03877420783172201}",30,0,36.18593351978692,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
326,False,"{'a': 0.25, 'e': 0.03838839801755206}",20,0,33.16501563109112,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.25, 'e': 0.038006427075174314}",30,11,29.597603736037588,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.25, 'e': 0.0376282568071762}",20,0,30.1731095916334,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
329,False,"{'a': 0.25, 'e': 0.03725384939621581}",20,0,36.062656731363724,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
330,False,"{'a': 0.25, 'e': 0.036883167401239994}",20,0,-8.731737105539766,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
331,False,"{'a': 0.25, 'e': 0.0365161737537404}",20,0,20.529743469624734,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
332,False,"{'a': 0.25, 'e': 0.03615283175404641}",25,0,36.5923642765268,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
333,False,"{'a': 0.25, 'e': 0.0357931050676553}",20,0,25.462891749144895,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
334,False,"{'a': 0.25, 'e': 0.03543695772159864}",25,0,35.84246841826121,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
335,False,"{'a': 0.25, 'e': 0.03508435410084502}",25,0,29.609679867249618,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
336,False,"{'a': 0.25, 'e': 0.03473525894473856}",20,0,27.92236942878857,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
337,False,"{'a': 0.25, 'e': 0.03438963734347271}",25,0,24.869668301099797,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
338,False,"{'a': 0.25, 'e': 0.034047454734599344}",20,0,18.460045403471995,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
339,False,"{'a': 0.25, 'e': 0.0337086768995724}",20,0,23.373384652454394,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
340,False,"{'a': 0.25, 'e': 0.03337326996032608}",20,0,31.26011579416568,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
341,False,"{'a': 0.25, 'e': 0.03304120037588693}",25,0,31.99740491446961,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
342,False,"{'a': 0.25, 'e': 0.03271243493901982}",25,11,25.923576058336128,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.25, 'e': 0.03238694077290704}",20,0,27.928565621097757,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
344,False,"{'a': 0.25, 'e': 0.032064685327860776}",25,0,33.680307234042594,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
345,False,"{'a': 0.25, 'e': 0.03174563637806794}",25,14,19.89380544261946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.25, 'e': 0.03142976201836771}",20,13,14.636433134150703,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.25, 'e': 0.03111703066106086}",25,0,40.27748243803518,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
348,False,"{'a': 0.25, 'e': 0.03080741103275108}",20,0,-8.594207816005603,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
349,False,"{'a': 0.25, 'e': 0.03050087217121748}",25,0,38.222292595747234,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
350,False,"{'a': 0.25, 'e': 0.030197383422318504}",20,0,28.8691818193559,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
351,False,"{'a': 0.25, 'e': 0.029896914436926308}",20,0,29.077896256313217,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
352,False,"{'a': 0.25, 'e': 0.029599435167891996}",20,2,29.411098417582778,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.25, 'e': 0.02930491586704075}",20,0,33.418161892457235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
354,False,"{'a': 0.25, 'e': 0.029013327082197053}",25,7,31.435150487422817,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.25, 'e': 0.028724639654239423}",20,0,21.99310178119425,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
356,False,"{'a': 0.25, 'e': 0.028438824714184505}",20,15,8.452233679221948,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.25, 'e': 0.028155853680300096}",25,0,33.94107834644235,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
358,False,"{'a': 0.25, 'e': 0.027875698255247015}",25,0,41.24195884464412,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
